state_fips,county_fips,county_name,state_name,population,latitude,longitude
47,019,Carter,Tennessee,57424,36.318376,-82.201421
47,021,Cheatham,Tennessee,39105,36.269635,-87.063974
47,023,Chester,Tennessee,17131,35.436863,-88.622571
47,025,Claiborne,Tennessee,32213,36.491598,-83.641750
47,027,Clay,Tennessee,7861,36.553965,-85.560947
47,029,Cocke,Tennessee,35662,35.947227,-83.174767
47,031,Coffee,Tennessee,52796,35.454014,-86.124954
47,033,Crockett,Tennessee,14586,35.789488,-89.122632
47,035,Cumberland,Tennessee,56053,35.954565,-85.020109
47,037,Davidson,Tennessee,626681,36.140596,-86.745450
47,039,Decatur,Tennessee,11757,35.610752,-88.126566
47,041,DeKalb,Tennessee,18723,35.966234,-85.838617
47,043,Dickson,Tennessee,49666,36.106096,-87.345598
47,045,Dyer,Tennessee,38335,36.058797,-89.359385
47,047,Fayette,Tennessee,38413,35.203083,-89.470445
47,049,Fentress,Tennessee,17959,36.365518,-84.936630
47,051,Franklin,Tennessee,41052,35.206924,-86.116239
47,053,Gibson,Tennessee,49683,35.938053,-88.876406
47,055,Giles,Tennessee,29485,35.191241,-87.031071
47,057,Grainger,Tennessee,22657,36.269199,-83.483361
47,059,Greene,Tennessee,68831,36.177294,-82.833456
47,061,Grundy,Tennessee,13703,35.341946,-85.720235
47,063,Hamblen,Tennessee,62544,36.215973,-83.296406
47,065,Hamilton,Tennessee,336463,35.093485,-85.205177
47,067,Hancock,Tennessee,6819,36.517795,-83.231350
47,069,Hardeman,Tennessee,27253,35.222290,-89.017224
47,071,Hardin,Tennessee,26026,35.199678,-88.226837
47,073,Hawkins,Tennessee,56833,36.462944,-82.873902
47,075,Haywood,Tennessee,18787,35.586187,-89.267291
47,077,Henderson,Tennessee,27769,35.648436,-88.402036
47,079,Henry,Tennessee,32330,36.319164,-88.293739
47,081,Hickman,Tennessee,24690,35.852522,-87.403679
47,083,Houston,Tennessee,8426,36.304687,-87.703330
47,085,Humphreys,Tennessee,18538,36.072233,-87.774505
47,087,Jackson,Tennessee,11638,36.329916,-85.628303
47,089,Jefferson,Tennessee,51407,36.067034,-83.453522
47,091,Johnson,Tennessee,18244,36.450735,-81.843103
47,093,Knox,Tennessee,432226,35.973839,-83.985913
47,095,Lake,Tennessee,7832,36.357362,-89.468133
47,097,Lauderdale,Tennessee,27815,35.762745,-89.541740
47,099,Lawrence,Tennessee,41869,35.235100,-87.355853
47,101,Lewis,Tennessee,12161,35.533806,-87.523745
47,103,Lincoln,Tennessee,33361,35.107495,-86.574658
47,105,Loudon,Tennessee,48556,35.759679,-84.286322
47,107,McMinn,Tennessee,52266,35.425632,-84.598553
47,109,McNairy,Tennessee,26075,35.177181,-88.542589
47,111,Macon,Tennessee,22248,36.535537,-86.022066
47,113,Madison,Tennessee,98294,35.650005,-88.822589
47,115,Marion,Tennessee,28237,35.109364,-85.604158
47,117,Marshall,Tennessee,30617,35.488656,-86.772777
47,119,Maury,Tennessee,80956,35.623000,-87.045667
47,121,Meigs,Tennessee,11753,35.503802,-84.815615
47,123,Monroe,Tennessee,44519,35.517149,-84.353878
47,125,Montgomery,Tennessee,172331,36.551703,-87.352951
47,127,Moore,Tennessee,6362,35.297553,-86.341444
47,129,Morgan,Tennessee,21987,36.098632,-84.590381
47,131,Obion,Tennessee,31807,36.396173,-89.080699
47,133,Overton,Tennessee,22083,36.348292,-85.322853
47,135,Perry,Tennessee,7915,35.652569,-87.858652
47,137,Pickett,Tennessee,5077,36.566056,-85.141613
47,139,Polk,Tennessee,16825,35.125651,-84.565986
47,141,Putnam,Tennessee,72321,36.163405,-85.503295
47,143,Rhea,Tennessee,31809,35.556242,-84.955218
47,145,Roane,Tennessee,54181,35.882073,-84.524136
47,147,Robertson,Tennessee,66283,36.484933,-86.832296
47,149,Rutherford,Tennessee,262604,35.892016,-86.447980
47,151,Scott,Tennessee,22228,36.453953,-84.506554
47,153,Sequatchie,Tennessee,14112,35.354219,-85.392052
47,155,Sevier,Tennessee,89889,35.861562,-83.580944
47,157,Shelby,Tennessee,927644,35.131228,-89.894188
47,159,Smith,Tennessee,19166,36.241092,-85.968484
47,161,Stewart,Tennessee,13324,36.493717,-87.798679
47,163,Sullivan,Tennessee,156823,36.531452,-82.394917
47,165,Sumner,Tennessee,160645,36.398559,-86.536931
47,167,Tipton,Tennessee,61081,35.478427,-89.748046
47,169,Trousdale,Tennessee,7870,36.393982,-86.170445
47,171,Unicoi,Tennessee,18313,36.149453,-82.396177
47,173,Union,Tennessee,19109,36.243267,-83.816526
47,175,Van Buren,Tennessee,5548,35.723509,-85.454470
47,177,Warren,Tennessee,39839,35.695537,-85.792646
47,179,Washington,Tennessee,122979,36.324631,-82.434713
47,181,Wayne,Tennessee,17021,35.257711,-87.789817
47,183,Weakley,Tennessee,35021,36.292721,-88.773558
47,185,White,Tennessee,25841,35.939892,-85.487471
47,187,Williamson,Tennessee,183182,35.920355,-86.855520
47,189,Wilson,Tennessee,113993,36.201286,-86.404093
48,001,Anderson,Texas,58458,31.776143,-95.687072
48,003,Andrews,Texas,14786,32.321660,-102.542123
48,005,Angelina,Texas,86771,31.312605,-94.714115
48,007,Aransas,Texas,23158,28.030072,-97.071875
48,009,Archer,Texas,9054,33.704490,-98.610345
48,011,Armstrong,Texas,1901,35.085722,-101.392092
48,013,Atascosa,Texas,44911,29.034632,-98.576202
48,015,Austin,Texas,28417,29.853256,-96.221858
48,017,Bailey,Texas,7165,34.216557,-102.745529
48,019,Bandera,Texas,20485,29.703543,-99.036031
48,021,Bastrop,Texas,74171,30.144282,-97.358916
48,023,Baylor,Texas,3726,33.596338,-99.261330
48,025,Bee,Texas,31861,28.396655,-97.736901
48,027,Bell,Texas,310235,31.084262,-97.592082
48,029,Bexar,Texas,1714773,29.479255,-98.525238
48,031,Blanco,Texas,10497,30.185496,-98.393265
48,033,Borden,Texas,641,32.746089,-101.426185
48,035,Bosque,Texas,18212,31.862160,-97.576972
48,037,Bowie,Texas,92565,33.436159,-94.203466
48,039,Brazoria,Texas,313166,29.329215,-95.385415
48,041,Brazos,Texas,194851,30.628865,-96.330590
48,043,Brewster,Texas,9232,30.217438,-103.617388
48,045,Briscoe,Texas,1637,34.440834,-101.232801
48,047,Brooks,Texas,7223,27.204776,-98.144221
48,049,Brown,Texas,38106,31.731622,-98.989458
48,051,Burleson,Texas,17187,30.479774,-96.646318
48,053,Burnet,Texas,42750,30.671778,-98.244836
48,055,Caldwell,Texas,38066,29.852388,-97.686629
48,057,Calhoun,Texas,21381,28.586063,-96.625056
48,059,Callahan,Texas,13544,32.346951,-99.448422
48,061,Cameron,Texas,406220,26.045736,-97.556998
48,063,Camp,Texas,12401,32.990653,-94.984080
48,065,Carson,Texas,6182,35.384076,-101.329281
48,067,Cass,Texas,30464,33.079821,-94.299328
48,069,Castro,Texas,8062,34.521244,-102.268920
48,071,Chambers,Texas,35096,29.801262,-94.741728
48,073,Cherokee,Texas,50845,31.904972,-95.211216
48,075,Childress,Texas,7041,34.428815,-100.225433
48,077,Clay,Texas,10752,33.828051,-98.245004
48,079,Cochran,Texas,3127,33.687756,-102.737454
48,081,Coke,Texas,3320,31.904324,-100.405638
48,083,Coleman,Texas,8895,31.808605,-99.423304
48,085,Collin,Texas,782341,33.099357,-96.693057
48,087,Collingsworth,Texas,3057,34.863545,-100.216872
48,089,Colorado,Texas,20874,29.661294,-96.536638
48,091,Comal,Texas,108472,29.764495,-98.221819
48,093,Comanche,Texas,13974,31.969672,-98.557373
48,095,Concho,Texas,4087,31.280122,-99.859636
48,097,Cooke,Texas,38437,33.610424,-97.137065
48,099,Coryell,Texas,75388,31.239826,-97.828854
48,101,Cottle,Texas,1505,34.019044,-100.300376
48,103,Crane,Texas,4375,31.400898,-102.352002
48,105,Crockett,Texas,3719,30.707106,-101.220153
48,107,Crosby,Texas,6059,33.664489,-101.361212
48,109,Culberson,Texas,2398,31.071834,-104.821069
48,111,Dallam,Texas,6703,36.110008,-102.577929
48,113,Dallas,Texas,2368139,32.808956,-96.788197
48,115,Dawson,Texas,13833,32.734650,-101.949316
48,117,Deaf Smith,Texas,19372,34.835104,-102.402042
48,119,Delta,Texas,5231,33.374580,-95.704605
48,121,Denton,Texas,662614,33.109148,-97.019684
48,123,DeWitt,Texas,20097,29.101571,-97.313585
48,125,Dickens,Texas,2444,33.534982,-100.852578
48,127,Dimmit,Texas,9996,28.519099,-99.817579
48,129,Donley,Texas,3677,34.942070,-100.854050
48,131,Duval,Texas,11782,27.729918,-98.389589
48,133,Eastland,Texas,18583,32.356034,-98.840622
48,135,Ector,Texas,137130,31.864941,-102.385800
48,137,Edwards,Texas,2002,29.977801,-100.199570
48,139,Ellis,Texas,149610,32.423916,-96.815886
48,141,El Paso,Texas,800647,31.782045,-106.375936
48,143,Erath,Texas,37890,32.206569,-98.228806
48,145,Falls,Texas,17866,31.260968,-96.950734
48,147,Fannin,Texas,33915,33.561545,-96.175947
48,149,Fayette,Texas,24554,29.852400,-96.897998
48,151,Fisher,Texas,3974,32.773990,-100.413883
48,153,Floyd,Texas,6446,34.042836,-101.376103
48,155,Foard,Texas,1336,33.991937,-99.701195
48,157,Fort Bend,Texas,585375,29.613217,-95.663045
48,159,Franklin,Texas,10605,33.126081,-95.223453
48,161,Freestone,Texas,19816,31.696374,-96.209634
48,163,Frio,Texas,17217,28.845787,-99.107465
48,165,Gaines,Texas,17526,32.760539,-102.658431
48,167,Galveston,Texas,291309,29.424115,-95.013496
48,169,Garza,Texas,6461,33.198856,-101.385674
48,171,Gillespie,Texas,24837,30.272524,-98.905778
48,173,Glasscock,Texas,1226,31.851318,-101.514268
48,175,Goliad,Texas,7210,28.704105,-97.370374
48,177,Gonzales,Texas,19807,29.476703,-97.503570
48,179,Gray,Texas,22535,35.527957,-100.938403
48,181,Grayson,Texas,120877,33.649485,-96.624643
48,183,Gregg,Texas,121730,32.498080,-94.791330
48,185,Grimes,Texas,26604,30.447103,-96.009259
48,187,Guadalupe,Texas,131533,29.598985,-98.097778
48,189,Hale,Texas,36273,34.145755,-101.739801
48,191,Hall,Texas,3353,34.658133,-100.604341
48,193,Hamilton,Texas,8517,31.761315,-98.099032
48,195,Hansford,Texas,5613,36.213931,-101.273482
48,197,Hardeman,Texas,4139,34.283002,-99.694647
48,199,Hardin,Texas,54635,30.303364,-94.262169
48,201,Harris,Texas,4092459,29.807479,-95.417454
48,203,Harrison,Texas,65631,32.534967,-94.412978
48,205,Hartley,Texas,6062,35.984331,-102.488764
48,207,Haskell,Texas,5899,33.178592,-99.767465
48,209,Hays,Texas,157107,30.002460,-97.935889
48,211,Hemphill,Texas,3807,35.893959,-100.364036
48,213,Henderson,Texas,78532,32.237902,-95.889717
48,215,Hidalgo,Texas,774769,26.232452,-98.184054
48,217,Hill,Texas,35089,31.998096,-97.174067
48,219,Hockley,Texas,22935,33.586415,-102.334830
48,221,Hood,Texas,51182,32.432951,-97.765687
48,223,Hopkins,Texas,35161,33.124117,-95.586932
48,225,Houston,Texas,23732,31.298935,-95.464820
48,227,Howard,Texas,35012,32.242066,-101.464986
48,229,Hudspeth,Texas,3476,31.420986,-105.641319
48,231,Hunt,Texas,86129,33.085785,-96.095018
48,233,Hutchinson,Texas,22150,35.680700,-101.448842
48,235,Irion,Texas,1599,31.266676,-100.844201
48,237,Jack,Texas,9044,33.198497,-98.168776
48,239,Jackson,Texas,14075,28.961331,-96.594951
48,241,Jasper,Texas,35710,30.736464,-93.994075
48,243,Jeff Davis,Texas,2342,30.603582,-103.990284
48,245,Jefferson,Texas,252273,30.012330,-94.067554
48,247,Jim Hogg,Texas,5300,27.304609,-98.683620
48,249,Jim Wells,Texas,40838,27.751904,-98.064602
48,251,Johnson,Texas,150934,32.435783,-97.325793
48,253,Jones,Texas,20202,32.711236,-99.808917
48,255,Karnes,Texas,14824,28.856195,-97.864151
48,257,Kaufman,Texas,103350,32.656168,-96.338534
48,259,Kendall,Texas,33410,29.841299,-98.725533
48,261,Kenedy,Texas,416,27.065647,-97.773573
48,263,Kent,Texas,808,33.247856,-100.629728
48,265,Kerr,Texas,49625,30.039931,-99.159771
48,267,Kimble,Texas,4607,30.490095,-99.732497
48,269,King,Texas,286,33.653281,-100.314415
48,271,Kinney,Texas,3598,29.304886,-100.418801
48,273,Kleberg,Texas,32061,27.492495,-97.857766
48,275,Knox,Texas,3719,33.464244,-99.705702
48,277,Lamar,Texas,49793,33.674176,-95.535640
48,279,Lamb,Texas,13977,34.028478,-102.324158
48,281,Lampasas,Texas,19677,31.095880,-98.116277
48,283,La Salle,Texas,6886,28.336046,-99.249834
48,285,Lavaca,Texas,19263,29.409258,-97.047964
48,287,Lee,Texas,16612,30.270012,-96.967301
48,289,Leon,Texas,16801,31.299280,-96.046864
48,291,Liberty,Texas,75643,30.155392,-94.901747
48,293,Limestone,Texas,23384,31.592033,-96.520288
48,295,Lipscomb,Texas,3302,36.387589,-100.354171
48,297,Live Oak,Texas,11531,28.341838,-98.105736
48,299,Llano,Texas,19301,30.684899,-98.511609
48,301,Loving,Texas,82,31.745821,-103.602226
48,303,Lubbock,Texas,278831,33.556622,-101.887742
48,305,Lynn,Texas,5915,33.181411,-101.807743
48,307,McCulloch,Texas,8283,31.150738,-99.337039
48,309,McLennan,Texas,234906,31.541318,-97.171313
48,311,McMullen,Texas,707,28.449157,-98.510050
48,313,Madison,Texas,13664,30.955599,-95.897089
48,315,Marion,Texas,10546,32.789690,-94.423837
48,317,Martin,Texas,4799,32.184223,-101.825151
48,319,Mason,Texas,4012,30.753290,-99.216248
48,321,Matagorda,Texas,36702,28.915316,-96.002899
48,323,Maverick,Texas,54258,28.709470,-100.481002
48,325,Medina,Texas,46006,29.305418,-98.968309
48,327,Menard,Texas,2242,30.899442,-99.772013
48,329,Midland,Texas,136872,32.002748,-102.106662
48,331,Milam,Texas,24757,30.747373,-97.010430
48,333,Mills,Texas,4936,31.486443,-98.578116
48,335,Mitchell,Texas,9403,32.392977,-100.863291
48,337,Montague,Texas,19719,33.638280,-97.756255
48,339,Montgomery,Texas,455746,30.232068,-95.468727
48,341,Moore,Texas,21904,35.904748,-101.956199
48,343,Morris,Texas,12934,33.071717,-94.724610
48,345,Motley,Texas,1210,34.012828,-100.844887
48,347,Nacogdoches,Texas,64524,31.623266,-94.642764
48,349,Navarro,Texas,47735,32.079812,-96.488644
48,351,Newton,Texas,14445,30.687746,-93.751989
48,353,Nolan,Texas,15216,32.449322,-100.411684
48,355,Nueces,Texas,340223,27.733674,-97.430035
48,357,Ochiltree,Texas,10223,36.381028,-100.810965
48,359,Oldham,Texas,2052,35.324274,-102.390158
48,361,Orange,Texas,81837,30.124169,-93.870235
48,363,Palo Pinto,Texas,28111,32.778005,-98.167593
48,365,Panola,Texas,23796,32.167392,-94.331166
48,367,Parker,Texas,116927,32.794168,-97.736777
48,369,Parmer,Texas,10269,34.538847,-102.815812
48,371,Pecos,Texas,15507,30.898458,-102.790862
48,373,Polk,Texas,45413,30.743717,-94.940487
48,375,Potter,Texas,121073,35.221681,-101.836644
48,377,Presidio,Texas,7818,29.807527,-104.260977
48,379,Rains,Texas,10914,32.886055,-95.797078
48,381,Randall,Texas,120725,35.121463,-101.888863
48,383,Reagan,Texas,3367,31.215015,-101.465521
48,385,Real,Texas,3309,29.719686,-99.841559
48,387,Red River,Texas,12860,33.592399,-95.071170
48,389,Reeves,Texas,13783,31.382677,-103.532874
48,391,Refugio,Texas,7383,28.290390,-97.244247
48,393,Roberts,Texas,929,35.720593,-100.705316
48,395,Robertson,Texas,16622,30.970148,-96.547126
48,397,Rockwall,Texas,78337,32.915625,-96.435493
48,399,Runnels,Texas,10501,31.801037,-99.994273
48,401,Rusk,Texas,53330,32.193758,-94.797713
48,403,Sabine,Texas,10834,31.338566,-93.850011
48,405,San Augustine,Texas,8865,31.443536,-94.150624
48,407,San Jacinto,Texas,26384,30.547998,-95.131415
48,409,San Patricio,Texas,64804,27.947285,-97.399384
48,411,San Saba,Texas,6131,31.190792,-98.763369
48,413,Schleicher,Texas,3461,30.875183,-100.581777
48,415,Scurry,Texas,16921,32.705897,-100.905311
48,417,Shackelford,Texas,3378,32.688185,-99.308669
48,419,Shelby,Texas,25448,31.823558,-94.180373
48,421,Sherman,Texas,3034,36.336364,-101.996669
48,423,Smith,Texas,209714,32.326711,-95.297792
48,425,Somervell,Texas,8490,32.237870,-97.752805
48,427,Starr,Texas,60968,26.388176,-98.841190
48,429,Stephens,Texas,9630,32.754222,-98.904243
48,431,Sterling,Texas,1143,31.839559,-100.993423
48,433,Stonewall,Texas,1490,33.145963,-100.236102
48,435,Sutton,Texas,4128,30.562364,-100.630735
48,437,Swisher,Texas,7854,34.531837,-101.771547
48,439,Tarrant,Texas,1809034,32.762190,-97.244748
48,441,Taylor,Texas,131506,32.423132,-99.768456
48,443,Terrell,Texas,984,30.159691,-102.356398
48,445,Terry,Texas,12651,33.183905,-102.271641
48,447,Throckmorton,Texas,1641,33.139397,-99.134420
48,449,Titus,Texas,32334,33.175718,-94.966822
48,451,Tom Green,Texas,110224,31.452272,-100.460084
48,453,Travis,Texas,1024266,30.310250,-97.749981
48,455,Trinity,Texas,14585,31.000011,-95.245491
48,457,Tyler,Texas,21766,30.741967,-94.365305
48,459,Upshur,Texas,39309,32.697983,-94.925153
48,461,Upton,Texas,3355,31.183695,-102.122277
48,463,Uvalde,Texas,26405,29.247671,-99.754750
48,465,Val Verde,Texas,48879,29.380730,-100.898068
48,467,Van Zandt,Texas,52579,32.577970,-95.833094
48,469,Victoria,Texas,86793,28.820583,-96.990925
48,471,Walker,Texas,67861,30.729192,-95.535016
48,473,Waller,Texas,43205,30.021425,-95.968855
48,475,Ward,Texas,10658,31.565078,-102.921099
48,477,Washington,Texas,33718,30.182708,-96.396264
48,479,Webb,Texas,250304,27.520331,-99.476350
48,481,Wharton,Texas,41280,29.276822,-96.175663
48,483,Wheeler,Texas,5410,35.353697,-100.265178
48,485,Wichita,Texas,131500,33.922335,-98.551696
48,487,Wilbarger,Texas,13535,34.147319,-99.296459
48,489,Willacy,Texas,22134,26.452145,-97.779937
48,491,Williamson,Texas,422679,30.554707,-97.711430
48,493,Wilson,Texas,42918,29.226084,-98.142066
48,495,Winkler,Texas,7110,31.841034,-103.099982
48,497,Wise,Texas,59127,33.164603,-97.637257
48,499,Wood,Texas,41964,32.772492,-95.396924
48,501,Yoakum,Texas,7879,33.025705,-102.829655
48,503,Young,Texas,18550,33.166529,-98.625208
48,505,Zapata,Texas,14018,26.902457,-99.265860
48,507,Zavala,Texas,11677,28.757996,-99.807717
49,001,Beaver,Utah,6629,38.299707,-112.776347
49,003,Box Elder,Utah,49975,41.591026,-112.099770
49,005,Cache,Utah,112656,41.744338,-111.840612
49,007,Carbon,Utah,21403,39.601629,-110.777221
49,009,Daggett,Utah,1059,40.967854,-109.646088
49,011,Davis,Utah,306479,41.019570,-111.958756
49,013,Duchesne,Utah,18607,40.289409,-110.165397
49,015,Emery,Utah,10976,39.216051,-110.925129
49,017,Garfield,Utah,5172,37.761850,-112.088923
49,019,Grand,Utah,9225,38.569104,-109.530222
49,021,Iron,Utah,46163,37.709161,-113.073838
49,023,Juab,Utah,10246,39.750368,-111.894782
49,025,Kane,Utah,7125,37.114838,-112.425977
49,027,Millard,Utah,12503,39.214604,-112.494882
49,029,Morgan,Utah,9469,41.073208,-111.718106
49,031,Piute,Utah,1556,38.288475,-112.208162
49,033,Rich,Utah,2264,41.766890,-111.278738
49,035,Salt Lake,Utah,1029655,40.646321,-111.922762
49,037,San Juan,Utah,14746,37.523884,-109.521036
49,039,Sanpete,Utah,27822,39.380549,-111.606832
49,041,Sevier,Utah,20802,38.774740,-112.042048
49,043,Summit,Utah,36324,40.727812,-111.470760
49,045,Tooele,Utah,58218,40.560780,-112.379217
49,047,Uintah,Utah,32588,40.426480,-109.597164
49,049,Utah,Utah,516564,40.272349,-111.731580
49,051,Wasatch,Utah,23530,40.505696,-111.412248
49,053,Washington,Utah,138115,37.135163,-113.519705
49,055,Wayne,Utah,2778,38.361636,-111.467245
49,057,Weber,Utah,231236,41.224614,-111.990305
50,001,Addison,Vermont,36821,44.062470,-73.166759
50,003,Bennington,Vermont,37125,42.972541,-73.153520
50,005,Caledonia,Vermont,31227,44.467875,-72.075120
50,007,Chittenden,Vermont,156545,44.480855,-73.149444
50,009,Essex,Vermont,6306,44.666929,-71.740577
50,011,Franklin,Vermont,47746,44.840447,-72.993263
50,013,Grand Isle,Vermont,6970,44.794410,-73.298303
50,015,Lamoille,Vermont,24475,44.587560,-72.653257
50,017,Orange,Vermont,28936,43.996017,-72.394216
50,019,Orleans,Vermont,27231,44.864953,-72.223292
50,021,Rutland,Vermont,61642,43.601633,-73.045536
50,023,Washington,Vermont,59534,44.241925,-72.583920
50,025,Windham,Vermont,44513,42.956310,-72.616160
50,027,Windsor,Vermont,56670,43.545556,-72.491252
51,001,Accomack,Virginia,33164,37.784132,-75.641008
51,003,Albemarle,Virginia,98970,38.050160,-78.516763
51,005,Alleghany,Virginia,16250,37.800535,-79.929401
51,007,Amelia,Virginia,12690,37.341681,-77.977011
51,009,Amherst,Virginia,32353,37.519237,-79.102718
51,011,Appomattox,Virginia,14973,37.359958,-78.833953
51,013,Arlington,Virginia,207627,38.874900,-77.100820
51,015,Augusta,Virginia,73750,38.128030,-79.032141
51,017,Bath,Virginia,4731,38.017866,-79.764614
51,019,Bedford,Virginia,68676,37.314607,-79.497893
51,021,Bland,Virginia,6824,37.150725,-81.089354
51,023,Botetourt,Virginia,33148,37.448222,-79.851418
51,025,Brunswick,Virginia,17434,36.756799,-77.860740
51,027,Buchanan,Virginia,24098,37.264125,-82.058814
51,029,Buckingham,Virginia,17146,37.582102,-78.483454
51,031,Campbell,Virginia,54842,37.257950,-79.165807
51,033,Caroline,Virginia,28545,38.008601,-77.433166
51,035,Carroll,Virginia,30042,36.712893,-80.763589
51,036,Charles City,Virginia,7256,37.381884,-77.102373
51,037,Charlotte,Virginia,12586,37.017568,-78.630844
51,041,Chesterfield,Virginia,316236,37.418224,-77.550555
51,043,Clarke,Virginia,14034,39.129687,-77.988093
51,045,Craig,Virginia,5190,37.476038,-80.174522
51,047,Culpeper,Virginia,46689,38.500155,-77.997848
51,049,Cumberland,Virginia,10052,37.483249,-78.257306
51,051,Dickenson,Virginia,15903,37.142003,-82.379283
51,053,Dinwiddie,Virginia,28001,37.135094,-77.560538
51,057,Essex,Virginia,11151,37.911272,-76.905490
51,059,Fairfax,Virginia,1081726,38.843734,-77.258936
51,061,Fauquier,Virginia,65203,38.696041,-77.777194
51,063,Floyd,Virginia,15279,36.944158,-80.342686
51,065,Fluvanna,Virginia,25691,37.888175,-78.301879
51,067,Franklin,Virginia,56159,37.016004,-79.861232
51,069,Frederick,Virginia,78305,39.168677,-78.193089
51,071,Giles,Virginia,17286,37.317609,-80.716890
51,073,Gloucester,Virginia,36858,37.377825,-76.530947
51,075,Goochland,Virginia,21717,37.703091,-77.851860
51,077,Grayson,Virginia,15533,36.648239,-81.119300
51,079,Greene,Virginia,18403,38.254353,-78.422182
51,081,Greensville,Virginia,12243,36.721194,-77.537371
51,083,Halifax,Virginia,36241,36.750030,-78.927107
51,085,Hanover,Virginia,99863,37.687345,-77.420161
51,087,Henrico,Virginia,306935,37.602760,-77.495683
51,089,Henry,Virginia,54151,36.690407,-79.903132
51,091,Highland,Virginia,2321,38.386074,-79.568796
51,093,Isle of Wight,Virginia,35270,36.921892,-76.655375
51,095,James City,Virginia,67009,37.294786,-76.757657
51,097,King and Queen,Virginia,6945,37.699158,-76.892370
51,099,King George,Virginia,23584,38.291254,-77.162858
51,101,King William,Virginia,15935,37.702616,-77.056730
51,103,Lancaster,Virginia,11391,37.703890,-76.437123
51,105,Lee,Virginia,25587,36.715746,-83.103165
51,107,Loudoun,Virginia,312311,39.047874,-77.510676
51,109,Louisa,Virginia,33153,37.979376,-77.965373
51,111,Lunenburg,Virginia,12914,36.970055,-78.216530
51,113,Madison,Virginia,13308,38.378917,-78.235160
51,115,Mathews,Virginia,8978,37.444144,-76.342952
51,117,Mecklenburg,Virginia,32727,36.691889,-78.320815
51,119,Middlesex,Virginia,10959,37.601651,-76.504547
51,121,Montgomery,Virginia,94392,37.189631,-80.412336
51,125,Nelson,Virginia,15020,37.810028,-78.871691
51,127,New Kent,Virginia,18429,37.497253,-77.037031
51,131,Northampton,Virginia,12389,37.389508,-75.917594
51,133,Northumberland,Virginia,12330,37.890865,-76.414247
51,135,Nottoway,Virginia,15853,37.144866,-78.075207
51,137,Orange,Virginia,33481,38.267152,-77.966785
51,139,Page,Virginia,24042,38.604441,-78.500392
51,141,Patrick,Virginia,18490,36.655724,-80.282113
51,143,Pittsylvania,Virginia,63506,36.772086,-79.409643
51,145,Powhatan,Virginia,28046,37.546342,-77.872664
51,147,Prince Edward,Virginia,23368,37.259323,-78.423416
51,149,Prince George,Virginia,35725,37.215406,-77.293227
51,153,Prince William,Virginia,402002,38.691636,-77.409683
51,155,Pulaski,Virginia,34872,37.081529,-80.705779
51,157,Rappahannock,Virginia,7373,38.692393,-78.124495
51,159,Richmond,Virginia,9254,37.948660,-76.715071
51,161,Roanoke,Virginia,92376,37.271414,-79.989575
51,163,Rockbridge,Virginia,22307,37.786365,-79.428059
51,165,Rockingham,Virginia,76314,38.454851,-78.837195
51,167,Russell,Virginia,28897,36.935284,-82.090612
51,169,Scott,Virginia,23177,36.684532,-82.594258
51,171,Shenandoah,Virginia,41993,38.868250,-78.529664
51,173,Smyth,Virginia,32208,36.829257,-81.574231
51,175,Southampton,Virginia,18570,36.714730,-77.070645
51,177,Spotsylvania,Virginia,122397,38.238928,-77.571234
51,179,Stafford,Virginia,128961,38.416536,-77.447823
51,181,Surry,Virginia,7058,37.118648,-76.867196
51,183,Sussex,Virginia,12087,36.972121,-77.210307
51,185,Tazewell,Virginia,45078,37.147549,-81.566563
51,187,Warren,Virginia,37575,38.925068,-78.179261
51,191,Washington,Virginia,54876,36.703579,-81.972246
51,193,Westmoreland,Virginia,17454,38.155269,-76.844011
51,195,Wise,Virginia,41452,36.952922,-82.609349
51,197,Wythe,Virginia,29235,36.919123,-81.066298
51,199,York,Virginia,65464,37.172279,-76.491930
51,510,Alexandria,Virginia,139966,38.820052,-77.092560
51,515,Bedford,Virginia,6222,37.337281,-79.520701
51,520,Bristol,Virginia,17835,36.610479,-82.169512
51,530,Buena Vista,Virginia,6650,37.734133,-79.352493
51,540,Charlottesville,Virginia,43475,38.033545,-78.490591
51,550,Chesapeake,Virginia,222209,36.757515,-76.282263
51,570,Colonial Heights,Virginia,17411,37.264094,-77.401027
51,580,Covington,Virginia,5961,37.781277,-79.989340
51,590,Danville,Virginia,43055,36.591119,-79.409867
51,595,Emporia,Virginia,5927,36.691841,-77.541306
51,600,Fairfax,Virginia,22565,38.852046,-77.302597
51,610,Falls Church,Virginia,12332,38.883689,-77.173924
51,620,Franklin,Virginia,8582,36.678687,-76.936518
51,630,Fredericksburg,Virginia,24286,38.298644,-77.480900
51,640,Galax,Virginia,7042,36.665998,-80.918362
51,650,Hampton,Virginia,137436,37.042681,-76.366965
51,660,Harrisonburg,Virginia,48914,38.440627,-78.868871
51,670,Hopewell,Virginia,22591,37.289087,-77.304582
51,678,Lexington,Virginia,7042,37.784093,-79.442982
51,680,Lynchburg,Virginia,75568,37.394382,-79.188942
51,683,Manassas,Virginia,37821,38.753009,-77.474795
51,685,Manassas Park,Virginia,14273,38.772139,-77.448892
51,690,Martinsville,Virginia,13821,36.683587,-79.864820
51,700,Newport News,Virginia,180719,37.089637,-76.495942
51,710,Norfolk,Virginia,242803,36.891356,-76.262277
51,720,Norton,Virginia,3958,36.938169,-82.624348
